language,text,source
Hausa,"Kuma makãho da mai gani bã su daidaita kuma waɗanda suka yi ĩmãni suka, aikata ayyukan ƙwarai da mai mũnanãwa bã su daidaita. Kaɗan ƙwarai, kuke yin tunãni.",glot500
Hausa,"A aikace, wannan yana nufin cewa za ka iya amfani da Semalt Apps Script don tsara al'amuran Semalt da kuma ƙirƙirar sabon damar.",glot500
Hausa,"( 2 Laba . 30 : 21 ) Yawancin bayin Jehobah a yau ma sun gano cewa yin tafiya tare da iyalansu don ziyartar Bethel , rassan Shaidun Jehobah na kusa , yana kawo farin ciki mai girma .",glot500
Hausa,66X Wager $ 642000 Max CashOut karin kari: Eur 4790 Babu kari gidan caca kari akan Carnaval ... Kara >>,glot500
Hausa,"Asusun UNICEF ta ce ko wane yaro guda daga cikin 10 a fadin duniya, na tasowa ne a yankuna da ake fama da yaki, ko wasu nau'o'i na tashe-tashen hankula. Rabon a samu yara a halin tagayyara irin wannan tun zamanin yakin duniya na biyu. Saboda haka ne Asusun ya bukaci tallafin makudan kudade domin dawainiyar yara a kasashen da ake yake-yake. A bana kawai, UNICEF na bukatar miliyan dubu uku na Dollar Amirka, domin gudanar da wannan aiki. Sai dai kuma ta na fuskantar matsala wajen samun kudi, alhali kashi biyu bisa uku na kudin na fitowa ne daga kasashen mambobi, ya yin da daya kason kuwa ke zuwa daga kungiyoyi masu zaman kansu.",glot500
Hausa,Kwamitin fatawa na kungiyar karkashin jagorancin Sheikh Sheriff Ibrahim Saleh Alhusainy ya tatattauna tare da fito da matsayarsu game da sallar yayin annobar korona kamar haka:,glot500
Hausa,"Zuwa yanzu dai kananan yara mata masu rufe kawunansu da kallabi, adadinsu bashi da wani yawa, sai dai akwai fargabar karuwarsu kamar yadda Chancellor Kurz ya bayyana.",glot500
Hausa,"A yanzu dai akwai masarautu biyu na Zazzau, wato Zazzau ta Fulani da ke da hedikwata a Zariya, da kuma Zazzau ta Habe mai hedikwata a Abuja wato wurin da a yanzu aka fi sani da Sule-Ja).",glot500
Hausa,"Abinka d lamari n masu hnnu d shuni ,cikin kankanin lokci aka kawo kudin auren,neenerh d nasmal tamkar su hadiye juna",glot500
Hausa,"Liberia had been the only country in West Africa with known cases. Neighbor Sierra Leone was declared Ebola-free in November, while Guinea's last known case recovered two weeks ago.",glot500
Hausa,"Hukumar kwallon kafa ta Najeriya NFF ta shirya wa kungiyar Super Eagles wasannin sada zumunci guda hudu, don karawa ‘yan wasan karsashin tunkarar gasar cin kofin Duniya ta badi da za ta gudana a kasar Rasha.",glot500
Hausa,"Muhammad (S.A.W) ya kalli idanun ’yarsa da suka zama suna binciken saurayin da ya sayar da ransa saboda Allah a cikinsu, amsar da ke idanunta shi ne: Ga shi can ya Baba, shi ne... wanda kafafunsa suka tsattsage, jini ya zubo ta cikinsu da sukan kaya da zafin rana da wahalar sahara, ba shi da taguwa ko rakumi. Idanun Annabi (S.A.W) suka amsa cewa: Ashe dan’uwana ne take so! Sai Muhammad (S.A.W) ya tafi don haduwa da dan’uwansa mai hijira, shi kuwa saurayi ya tashi domin haduwa da Manzon sama (S.A.W) yana mai mancewa da zoginsa da wahalhalunsa.",glot500
Hausa,Ma’ana: (To yaya lamarinsu zai kasance yayin da muka zo da mai shaida daga kowa ce al’umam kuma muka zo da kai mai shaida a kansu) Sai ya ce: «Ya ishe ka hakanan). Sai ga idanunsa suna zubar da hawaye. Bukhari ya rawaito.,glot500
Hausa,Sallar wadda ta gudana ba tare da gawa ba na zuwa ne bayan tabbar da kisan Dan jaridar da kuma lalata gawarsa a Ofishin jakadancin Saudi na Turkiya.,glot500
Hausa,"Mai laifin Samuel Emobor, ya kashe mahaifiyar sa mai suna misis Christiana Ighoyiwi ‘yar shekaru 58 ne yayin da ya tarar ta na barci.",glot500
Hausa,"Da yake jawabi a wajen bude taron, Babban sakataren gwamnatin tarayya, (SGF) Mr Boss Gida Mustaph, wanda ya samu wakilcin sakataren ofishin SGF, Mr Olusegun Adekunle, ya gargadi ma’aikatun da ba na gwamnati ba da kuma masu kwangila da ‘yan kasuwa da basu yi rijista na hakikani bad a cewar su mutunta matakai su yi rijistansu yadda ya dace.",glot500
Hausa,"Shugaban kasar Paul Biya, ya sanya hannu kan dokar gudanar da zaben a kananan hukumomi 52, wanda kuma shi ne zaben irin sa na biyu da za’ayi a tarihin kasar.",glot500
Hausa,"Shugaban Najeriya Muhammadu Buhari ya tafi kasar Saudiyya don gudanar da aikin Umarah yau Alhamis 2019 A wata sanarwa da fadar shugaban ta fitar a shafinta na Twitter ranar Laraba, ta ce Sarki Salman Bin Abdulaziz ne ya gayyaci…",glot500
Hausa,"Cctv Ahd Dome Kamara girma daga China, Direct Buy daga masana'antun masana'antar China a farashin ƙananan farashi. Nemi samfurori Cctv Ahd Dome Kamara a kan Shenzhen Wardmay Technology Co., Limited kuma ku sami high quality Cctv Ahd Dome Kamara kai tsaye daga amintacce kasar Sin Cctv Ahd Dome Kamara wholesalers & suppliers. Aika buƙatun sayanku & Saukewa da sauri.",glot500
Hausa,"Wannan hanyar, ba wai kawai za ka sami takarda mai kyau ba amma inganta halayenka na kan layi ga masu bincike na gida, da kuma yadda kake yin kasuwanci a sikelin.",glot500
Hausa,"وكيع بن الجراح20032-Waki' bin al-Jarrah (9)Abu Sufyan [Thiqah Thiqah][~129 AH - ~197 AH]Kufaal-Ruwasi,Kufi, Hafiz——»شعبة بن الحجاج20020-Shu'bah bin al-Hajjaj (7)Abu Bastam [Thiqah Thiqah][~82 AH - 160 AH]Wasit,Basraal-'Atki,al-Azdi,Client,Basri, Wasti, Imam, Hafiz, 'Abid——»إبراهيم بن محمد بن المنتشر11321-Ibrahim bin Muhammad (5) [Thiqah]Hamadan,Kufaal-Hamdani,Kufi——»Anas bin MalikWaki' bin al-Jarrah——»Shu'bah bin al-Hajjaj——»Ibrahim bin Muslim al-'Abdi——»'Abdullah bin Abi Awfa",glot500
Hausa,Kwanan nan Gwamnan Jihar Ekiti Ayodele Peter Fayose yayi addu’a Ubangiji ya ba shugaban kasar karfin tafiyar da mulkin yace domin yana bukatar gyara abubuwa da dama da suka tabarbare a kasar.,glot500
Hausa,14/05/2018 Dr Abdulkadir Suleiman Muhammad kan rikicin da ke tattare da mayar da Qudus babban birnin Isra'ila,glot500
Hausa,"Haka nan kuma a ci gaba da nuna rashin amincewa da halin da aka sa Malam ciki, ‘yan uwan suna nuna rashin amincewa da wannan yanayi suna kiran a hukuma da gaggauta sakin sa don neman lafiya.",glot500
Hausa,"7. Kuma sunã ɗaukar kãyanku mãsu nauyi zuwa ga wani gari, ba ku kasance mãsu isa gare shi ba, fãce da tsananin wahalar rãyuka, Lalle ne Ubangijinka ne, haƙĩƙa, Mai tausayi, Maijin ƙai.",glot500
Hausa,Wasu yan bindiga da ake kyautata zaton makiyaya ne sun kashe a kalla mutane 10 a wasu garuruwa guda biyu a jihar Benuwe. Garuruwan dai sune Gbeji da ke karamar hukumar Ukum da kuma garin Tswarev na karamar hukumar Logo.,glot500
Hausa,DirectorRobert Allan Ackerman StarsBrittany Murphy Kimiko Yo Soji Arai Toshiyuki Nishida CastAkiko Monô Brittany Murphy Gabriel Mann Kimiko Yo Renji Ishibashi Sohee Park Tammy Blanchard Toshiyuki Nishida Yûya Ogawa,glot500
Hausa,"""Yaki rashin goyon baya. Yaki da dukkansu — 'yan mazan, da kuma wadanda suka ce ba za ki iya ba,"" Wadannan su ne kalaman da Marta ta rubuta a kan labarin da aka rubuta kan karrama 'yan wasa. Da wannan manufa ta jefa kwallo a raga har sau 110 a wasanni 133 wa Brazil, ana yi wa Marta lakabi da zakarar mata a fagen wasanni mai abun koyi ga 'yan mata a kwallon kafa.",glot500
Hausa,"A can ne Zakariyya ya rõki Ubangijinsa, ya ce: ""Ya Ubangijina! Ka bã ni zuriyya mai kyau daga gunKa. Lalle ne Kai Mai jin addu'a Kake.""",glot500
Hausa,***KIPA*** TESCO KIPA KITLE PAZARLAMA TICARET VE GIDA SANAYI A.S.'NDEN GELEN YAZI: SARAY BELENI MAH. HACIBABA CAD. NO: 4 CIKEILLI ALANYA ANTALYA ADRESINDE 3.068 M2 SATIS ALANLI ALANYA MAGAZASI 10.07.2007 SALI GUNU SAAT: 09:00'DA HIZMETE ACILMISTIR. ***KIPA*G103352,glot500
Hausa,"Wani bincike da aka tantance a kasashen Italy, Jamus, Koriya ta Kudu, Faransa da Spain duk ya tabbatar da cewa maza ne suka fi kamuwa, kuma su ta fi kashewa.",glot500
Hausa,"Nyako ya kara yin nuni da cewa jihar Adamawa da Anambra ne jihohin da tsugudidin siyasa ya hana ci gaba.Ya kara da cewa a wadannan jihohin a cikin kowace sa’a ko minti daya, babu wani batu sai na siyasa kawai.",glot500
Hausa,"- Jagoran kungiyar wayar da kan magoya bayan Buhari, Kailani Muhammad ya ce kuskure ne damkawa tattalin arzikin Najeriya a hannun Atiku",glot500
Hausa,"Wata kididdiga da aka fitar a watan Maris din bana ta nuna cewa Najeriya ce ta fi yawan mutanen da ke dauke da wannan cuta a duniya, inda kimanin mutum 91,011 ke fama da ita.",glot500
Hausa,"Ya kara da cewa sun fito da wani shiri na bada tallafi ga matasan arewa, wanda zai taimaka ma masana’antar kannywood ta hanyar bullo da gasa da bada kyautattuka ga wadanda su ke kokari a harkar ta fim. Misali kamar wajen rubutun fim ko shiryawa.",glot500
Hausa,Mun haɗu da juzu'in tare da misalai na sababbin abubuwa a cikin fasahar injiniyancin ta hanyar software da masu ba da sabis. Nazarin kararraki masu zuwa da kasidu sun fito fili:,glot500
Hausa,"You are at:Home»Kiwon Lafiya»Ranar Masoya: Kanjamau bata da magani, in ya kama ayi amfani da Kororo ruba",glot500
Hausa,"A ranar Litinin ne gwamnan jihar Edo, Godwin Obaseki, mai fama da rikicin cikin gida a jam'iyyar APC, ya ziyarci shugaban kasa, Muhammadu Buhari, domin gabatar ma sa da fom dinsa na sake neman takarar gwamna a karo na biyu.",glot500
Hausa,Mun dauki wannan dogon lokaci muna bin wannan tarihihi da kuma tattace duk wani bayani da ya biyo bayansa...,glot500
Hausa,Hukumomin Turkiyya sun tsare 'yar jaridar Holland Ans Boersma yayin da ta je sabunta takardunta na zama a Turkiyya a birnin Istanbul kafin su tasa keyarta zuwa kasarta ta asali.,glot500
Hausa,"Ko da yake wasu abokaina ba su ji daɗi cewa an sauke ni daga yin hidima a matsayin bawa mai hidima ba , amma ina da tabbaci cewa Jehobah ya amince da bauta ta yanzu fiye da dā . ”",glot500
Hausa,"Wannan yana nufin cewa bako zai ga Startpage abun menu da abun Login menu, amma mai shiga cikin mai amfani zai ga Startpage abu na Dashboard menu da abu na gaba idan an saita izini bisa ga yadda ya kamata.",glot500
Hausa,"Hukumar tsaron farin kaya ta Civil Defense a jihar Nasarawa ta yi nasarar cafke wasu mutane dake tafka manyan laifuka, ciki har da wasu da bindigogi a yankin karamar hukumar Toto da ake rikici. ......",glot500
Hausa,"Wata majiyar jami'an tsaro a Yemen, ta ce wasu bakin haure 'yan Afirka dake kan hanyar su ta komawa gida kimanin su 30 sun gamu da ajalin su, bayan da wani jirgin saman yaki ya kai musu farmaki a gabar tekun yammacin kasar ta Yemen.",glot500
Hausa,"Wata aya a Kur’ani da ta nuna wannan ra’ayi na Muhammadu akan mutuwar Kristi, za’a iya samu a sura Al’Imran: “kuma (Kafirai) suka yi makirci, Allah kuma yayi musu (Sakamakon) makircin, kuma Allah ne mafi alherin masu saka wa makirci.",glot500
Hausa,"Wannan yanki ya hada yaruka (kabilu) masu yawa sabanin sauran yankuna na Masarautar Hadejia. A wannan yanki za ka samu Mangawa, Gizimawa, Badawa, Fulani, Larawa, sai kuma Hausawa Auyakawa wadanda ba su da yawa.",glot500
Hausa,Tsirarrun kabilun kabilanci na gargajiya na kabilar Hawke da takaddun gargajiya na hibiscus hibiscus a kan baya ga 'yan mata,glot500
Hausa,"Yayin da kuma yake jaddada wajibcin taka tsantsan wajen fuskantar abokan gaba, Jagoran Juyin Juya Halin Musuluncin ya ce: ""Kasar Amurka cikin shekaru hamsin din da suke wuce ta kasance tana goyon bayan haramtacciyar kasar Isra'ila ne, don haka idan dai ana magana kan lamarin Palastinu ne, Amurka za a lissafa ta ne a matsayin mai fuskantar al'umman musulmi, don haka babu yadda za ta kasance mai shiga tsakani"".",glot500
Hausa,Ita ce take bayar da umarni ga rundunonin sojin kasar ta China a karkashin jagoranci shugabanta mai mataimaka uku da mambobi takwas.,glot500
Hausa,"-Vasa Museum. Museum Adireshin: Galärvarvsvägen, 14. Wannan gidan kayan kayan gargajiya ne, kuma jirgin da aka kiyaye tun daga karni na 17. By hanyar, kadai a cikin duniya. 95% na dukan kayan da aka sassaƙa da kuma kayan hotunan an kiyaye su a asalin su. Yanzu jirgin yana cikin gidan kayan gargajiya, inda za ku iya kallon fim game da nuni (a cikin harshen 16).",glot500
Hausa,"Idi mazaunin yankin Kwaru, ya ce: ""Tabbas sauran al'umma sun yaba da yunkurin kungiyar wanzaman na ganin sun gyara gadar da zai taimaki kowa da kowa.",glot500
Hausa,"A watan Afrilun da ya gabata ne aka samu mace-mace a jihar Kano, abinda yafi kamari a kan masu tsawon shekaru, lamarin da aka rika zargin hakan na da alaka da cutar Coronavirus.",glot500
Hausa,Waɗannan talifofin sun nuna yadda Jehobah ya ceci bayinsa a zamanin da aka rubuta Littafi Mai Tsarki da kuma yadda yake cetonmu a yau .,glot500
Hausa,"Hukumomi suna shiryawa irin wadannan al'amura na gaggawa, amma wacce shawara ya kamata a bai wa sauaran jama'a kuma?",glot500
Hausa,"Rubutun da ke sama daga kimiyya.infonu.nl kuma ya nuna a sarari cewa bakan gizo wata alama ce ta addini a kusan dukkanin al'adun duniya. Gaba daya daga tambayar ko wannan taƙaitaccen bayanin daidai ne na tarihi, alama ce ta wata alama cewa bakan gizo wata alama ce ta addini a duk faɗin duniya tun daga lokacin tunawa. Me yasa za mu yi imani ba zato ba tsammani cewa alama ce ta alama da ta farfado da 'yan shekarun da suka gabata tare da Greenpeace a matsayin alama don gwagwarmayar kyakkyawar muhalli kuma yanzu ba zato ba tsammani yana tsaye ga motsi na LGBTI? Kasancewar an sa bakan gizo a cikin fuskokinmu a kullun a matsayin wani irin farfagage mai wahala, wanda ba za'a iya mantawa dashi ba kuma gaskiyar cewa ga motsin LGBTI an sa shi azaman wani alama ce ta soja, alama ce da ke nuna cewa ya kamata muyi nazari sosai. Tunanin nuna kyama wanda akayi tutocin tutocin sannan aka sanya launuka na bakan gizo ko'ina, ana tunawa da lokacin da aka inganta swastika kamar dai yadda yake.",glot500
Hausa,"A halin yanzu itace mai kamfanin gilashin da ke samarwa da kamfanin Apple, Samsung da Tesla gilasan kayayyakin da suke hadawa.",glot500
Hausa,"Wa minal ibilisnaini wa minal baqarisnain(i), qul a_zzakaraini harrama amil unsayaini ammasytamalat'alaihi arha_mul unsayain(i), am kuntum syuhada_'a iz wassa_kumulla_hu bi ha_za_, faman azlamu mimmaniftara_ 'alalla_hi kazibal liyudillan na_sa bi gairi 'ilm(in), innalla_ha la_ yahdil qaumaz za_limin(a).",glot500
Hausa,Jakadan kasar Japan a Najeriya Yukuta Kikuta ya yabawa kokarin da shugaban kasa Muhammadu Buhari ke yi domin samar da kiwon lafiya na gari ga kowa da kowa a kasan a dalilin irin manufofin da gwamnagtin sa take kirkirowa domin nasarar haka.,glot500
Hausa,"Hukumar nan da ke yaki da masu yi wa tattalin arzikin kasa zagon kasa ta gwamnatin tarayya watau Economic and Financial Crimes Commission, EFCC a turance ta damke wani dan kasar Sin watau China mai suna Li Yanping da makudan kudaden da suka kai Dalar Amurka dubu 300 yana kokarin arcewa da su ya bar kasar.",glot500
Hausa,"Daya daga cikin shugabanin ya sheidawa kamfanin dillancin labarai na AFP cewa a Larabar da ta gabata kadai, sun binne mutane 10 da suka hada da mayakan da kuma fararen hula, inda kuma ya ce matukar aka ci gaba da hakan ba tare da daukar mataki ba zuwa yau adadin kan iya haura mutune 40.",glot500
Hausa,"34 Mu inako tagubu ko Iyesu denai Sadusi ragidai ki tadebu, wagubu ke, “Ridi yo apunu yewe wairau idiwu ki ka mu anikatagamu, 35 ko iyapana gwedewau Mamanuga God e wainapiyau da mu ka baganai ki mu popotagisi ade kimoto ubumoto waira waunai kawareya idiwono ki ka mu eba anikatagisi. 36 Mu ka aneya kunumau idiwu ki mu maba inako idiwono manako ewa eba popotagisi. Mu ororeya mena popotagubu ko ade iyatagubu kimpu ubumpu ki pokere mu Mama-nuga God e eya munuiyoma idiwono. 37 Iyapana popotagubu ragidai ade iyatagisi kimoto ubumoto ki yonai ka oragai apunai Mosisi matarau nu kabuwanibu. E gwabau ripa mo beu-wena empupu ki bususui rabineya ka e ubupu Mamanuga God nene inako wagubu ke; ‘Apunu Eburamu e Mamai God ka nau. Apunu Aisiki e Mamai God ka nau. Apunu Diyaikapu e Mamai God ka nau.’ 38 E inako wagubu ki mibai ka yau kena; Oragai ragidai Eburamu yo Aisiki yo Diyaikapu ki mu ka orageya mena popotagubu ko mu keyaimuguma ka iyaiya idiwu ki pokere Mamanuga God wagubu ke; ‘Mu Mamamaga God ka nau.’ E ka eba popai ragidai mu Mamamaga ko e ka iyapana keyaimaga iyaiya idiwu ragidai ki mu Mamamaga. E yabuiya ka nu kuduba iyaiya idiwei.”",glot500
Hausa,"2-aminoisoheptane (Octodrine) yana da amfani da haɓaka yanayi ya samo asali daga ƙarfinsa na ƙara yawan kwayoyin dopamine da matakan norepinephrine, wadanda ke da alhakin bunkasa euphoria da wakefulness.",glot500
Hausa,"A matsayina na dan jihar Kano, nasan an samu matsaloli na tada hankali a guraren zaben, sai dai ‘yan uwa na mabiya Kwankwasiyyar suna kambama abin gabaki daya. Akwai hotuna da suka rika sakawa wanda abin bama a jihar Kano ya faru ba.",glot500
Hausa,Ma'aikatar sufuri da kayayyakin more rayuwa don sayan Mataimakin Mai Binciken | RayHaber | raillynews,glot500
Hausa,"com ya gudanar, ya gano cewa wasu manya da kananan shafukan labarai na daukar labaranmu suna wallafawa a shafukansu a matsayin nasu ba tare da bayar da hakkin mallakaba.",glot500
Hausa,"Muna da cikakken sabis tsarin da za mu iya samar da wakili consignment kamar Motor kai, jirgin kasa, teku kai da kuma iska kai da haka on.Our kayayyakin da ake fitar dashi zuwa Amurka, Rasha, Canada, Australia, Vietnam da kuma wani kasashe 100 da kuma yankuna.",glot500
Hausa,Hakan na nuni da cewa an samu karuwar kiyayyar idan aka yi la'akari da koke 393 da kungiyar ta karba a kakar wasa ta 2014-15.,glot500
Hausa,"Nau'in ƙwayar cutar ta COVID-19 batayi tsananin daya isa ta buƙaci samun iska ko kuma madadin haka, amman wasu lokata akan samu.",glot500
Hausa,"Ba'a lura da duk wata shakkar da aka yi ta bayan aiki, idan kuma har yana da yakinin bacin ayyukan nasa, to wajibi ne ya rama abin da za a iya riskarsa.",glot500
Hausa,"8 Fawawas mura, Salomo saswar ḇyeja faro Yahwe sasoser Ḇyena ipromes. Iba syadi wer, ifrur roi ḇeḇyeḇa kaku. Ḇyawes rokef farsarser faro allah ḇekaku ḇa isoine Astoret ma Khemos. Ramnai, daksyom allah ḇekaku ḇa suine fnoḇek swarsi. Salomo ḇyawes rokef farsarser nane ro bon ḇero Yerusalem ḇarponi, moḇ ḇyawes Yahwe bait ḇyedi kwar ani! (1 Raja-Raja 11:5-8; 2 Raja-Raja 23:13) Imbude Salomo dankar mankundi ḇo kyara Yahwe nari fyanander roi ḇeḇyeḇa ifrur nakam rofyor dakḇuk farsarser ro bait pdef ani.",glot500
Hausa,"Wani zai iya faɗin cewake nan duk wanda shi ne ya shigar da tambayoyin a cikin kwamfutar, misali ma’aikatan hukumar, ke nan yasan amsoshin tambayoyin da za su fito, saboda haka idan na sanshi zai iya ba da amsar tambayoyin da ake bukatar su.",glot500
Hausa,A wani bangaren kuma adawa na kara tsananta tsakanin Malam Hassan da Malam Na’atala a lokaci guda kuma Kamaye na dab da shekawa lahira sakamakon hadarin da ya samu a wajen aikin gini.,glot500
Hausa,"Amma Jackie bai yi farin ciki ba a Australia. Ayyukan gine-gine na da wahala, kuma halin bai kyautata ba sai bayan da wani mutum mai suna Willie Chan ya buga masa waya. Willie Chan yana ayyukan fina-finai a Hongkong, kuma a lokacin, yana neman wani da ya taka rawa cikin wani fim da wani shahararren darektan fim na Hongkong ke yi. Ayyukan kasada da Jackie ya taba yi sun burge Willie sosai. Ba da jimawa ba, Jackie ya kama hanyar komawa Hongkong. Amma duk da haka, fina-finan da Jackie ya yi ba su sami nasara sosai ba, kuma dalili shi ne Jackie bai yi amfani da basirar da Allah ya ba shi yadda ya kamata ba. Har zuwa lokacin da ya nuna ra'ayoyinsa cikin fina-finai, wato hada abubuwa masu ban dariya a cikin fina-finai na Kungfu, sai ya zama wani babban tauraron fim. Fim mai taken ""Snake in Eagle's Shadow"" ya zama babbar nasara ta farko da ya samu, daga baya, akwai ""Drunken Master"" da ""Fearless Hyena"", wadanda dukansu suka sami farin jini sosai, wadanda kuma suka sa Jackie ya samu karbuwa sosai a nahiyar Asiya. Amma duk da nasarorin da ya samu a Asiya, Jackie bai yi fice sosai ba a farkon zuwansa a Hollywood. Shi ya sa ya bar Amurka, kuma ya mai da hankalinsa a kan yin fina-finai a Hongkong. Bayan kimanin shekaru 10, Jackie ya sake zuwa Hollywood, inda ya fitar da fim mai suna ""Rumble in the Bronx"", wanda ya tabbatar da matsayinsa a zukatan masu kallon fim na Amurka. Daga baya, Rush Hour da Shanghai Noon dukansu sun saka Jackie cikin jerin sunayen taurari na Hollywood.",glot500
Hausa,"Abin da nake rufewa a nan ba alama bane amma samfurin na uku, yanayin da ya dace wanda ya zo daga maɓallin amsawa mai ɓace a Ƙari.",glot500
Hausa,Nigerian defence academy Richest footballer in Nigeria Small Doctor biography Richest musicians in the world Richest pastors in Nigeria,glot500
Hausa,"Adams ya ce abin da ake bukata shi ne nasara, kuma ta ya ya zaka yi nasara?Ka nada gwanayen 'yan wasa, idan ka ci gaba da sayar da su ai ba za ka dauki wani kofi ba.",glot500
Hausa,"Littafi Mai Tsarki abu ne annabce / Ruhu Mai Tsarki cajin haka karfi a cikin zukatanmu, ""kamata"" gurgle da gashi a kan mu shugabannin tashi. Saboda a lokacin da muka tunanin cikin gonar Aidan / Aljanna, mun lura cewa lokacin da Adamu da Hauwa'u aka ba a yarda ya zama akwai saboda fall - don haka ta bayyana cewa da suka kasance sunã kõra su zuwa ga gabas, zuwa gabashin gonar. A fitarwa da kuma shigar sa Ubangiji Allah ""eldsänglar"" wajen saka idanu da hanya a, domin yiwu mafi zuwa arewa maso yammacin a can, ba kawai itace na sanin nagarta da mugunta, amma kuma ""bishiyar rayuwa"". Kuma kamar yadda sauti (1 Gen 3:22): ""Ubangiji Allah said'Se, mutum ya zama kamar ɗaya daga cikinmu, ya san nagarta da mugunta. Yanzu ba ta isa a hannunsa ya dauki ma na itacen rai, da kuma ci, da kuma (da zunubi, na wasiƙa.) Kuma live har abada. """,glot500
Hausa,Kusan duk kwamfutoci da ake amfani da su a yau sun dogara ne akan iya sarrafa bayanai wanda ake rufewa a sigar tagwayen lambobi.,glot500
Hausa,- Jam'iyyar PDP a jihar Fillato ta zargi jam'iyyar APC da shirya wani makirci na tafka magudi a zaben jihar,glot500
Hausa,5. Babu shakka ana iya yin ajiya ta musamman ‘Fixed Deposit’ ko ‘savings’ a bankin musulunci kuma asamu riba ta HALAL bisa lura da wadannan abu-buwan da malamai suka tsara don kaucewa RIBA:,glot500
Hausa,"Sheshe ya saka wani hoton Ali Nuhu dake dauke da rubutun cewa, Aski mafi tsada a tarihin Kannywood furodusa Alhaji Sheshe ya biya Ali Nuhu naira 500,000 ya aske sumar sa don fitowa a shirin.",glot500
Hausa,"Bayan Amrah ta gama parking tace da Farouk ina zuwa 2m plz, da fara arta ta shiga gdn bayan sun gaisa da Ummah take tmby ina Zarah? Ummah tace da ita tana ciki, zaune ta same ta tana latsar wayar hannun ta.",glot500
Hausa,"Akan cewa lokaci yayi da su masana kimiyar ya kamata su soma sarafa allurar cikin gida, shugaban kungiyar ya yadda lokaci yayi su soma duba cikin gida da zummar hada magungunan.",glot500
Hausa,"Idan kana bukatar wani lauya, za ka iya samun doka taimako. Shigar da gari da jiha. Sa'an nan danna Rights kuma Hakoki. Mutane da yawa daga cikin ayyuka da aka jera a iya taimake ku a naka harshen. You can search for lawyers with FindHello. Shigar da gari da jiha. Then select Citizenship and Immigration.",glot500
Hausa,Marchio Tutti i risultatiAKYAPAK (2)Davi (1)FACCIN (6)Famar (3)HAEUSLER (4)IMCAR (1)MG (9)OMCCA (1)PARMIGIANI (1)RING ROLL (1)STOLTING (1),glot500
Hausa,"Wasu gwamnonin jihohi dai sun nuna rashin amincewarsu da wannan doka, suna mai cewa ba zasu iya biyan ma’aikatansu mafi karancin albashi na N30,000 ba.",glot500
Hausa,"Ƙwarewa na iya tarawa a ƙasa da fahimtar mu. Nan da nan zamu iya jin dadin rayuwa kuma muna jin cewa ba za mu iya jurewa ba. Ba mu da wata matsala ga rikici ko matsala. Cikakken kwakwalwa yana dogara akan al'ada. Halin tunani yana da wuya. Yawancin damuwa, na dogon lokaci, ya zama danniya mai tsanani. Wannan shi ne lokacin da jikinmu bai iya sake dawo da kansa ba kamar yadda yake da damuwa mai tsanani. Abin da ya sanya mu, ya dace da tsarinmu, ya sa mu zama mafi hatsari ga hatsari kuma ya bar mu ji damu, damuwa da kuma rashin iko. Wannan shi ne lokacin da muke da wuya mu dauki wasu abubuwan da suka fi dacewa, kwayoyi ko barasa, da maɗaukakiyar intanet wanda zai iya sa mu ji dadi kuma mu guje wa jin zafi.",glot500
Hausa,Download Facebook Send RingtoneAd Source : youtubeDangdut Koplo Vivi R feat Cak Brodin - Tak Tunggu Balimu - New Palapa mp3,glot500
Hausa,A nasa ɓangaren Sarkozy ya kare matsayin sa a lokacin da yake cikin gwamnati yana mai cewa aikin saói 35 a mako illace babba ga tattalin arzikin faransa.,glot500
Hausa,Bugu da kari sakataren na mdd ya kuma jinjinawa mahukuntan na labanon bisa irin na namijin kokarin da suka nuna na tsara wannan zane da kuma gudanar dashi yadda aka tsara shi ba tare da bata wani lokaci ba.,glot500
Hausa,"Rahotanni daga jihar Taraba a arewa maso gabashin Najeriya, na cewa hukumar zaben jihar ta INEC ta ce ta shiryawa zaben raba gardama na gwamna da za a sake a jihar a ranar asabar mai zuwa.",glot500
Hausa,"A baiwa 'yan Najeriya damar mallakar bindiga, in ji kungiyar miyetti Allah Hoto: The Guardian Nigeria",glot500
Hausa,"Sauraran kida haramun ne, ko a Ramadan ko a sauran watanni, amman an fi haramtawa a Ramadan, zunubi ne mai girma, saboda azumi ba hani daga cin abinci da shan ruwa bane kawai illa sanya tsoron Allah a zuciya, wannan yana nufin cewa dukkan gabobi su guji aikata ayyukan haramu.",glot500
Hausa,"Idan akwai “Internet Settings” sama da guda daya ne a wayar, sai a zabi guda daya a mayar da shi “Default.",glot500
Hausa,"""Ya kamata 'yan Najeriya su koya zama lafiya da juna, su yafe wa juna kuma su rika kulawa da juna a shekarar 2019. Wannan shekarar, wasu da dama za su ga sakamakon ayyukan da suka yi,"" inji Obu.",glot500
Hausa,Ana shiryawa ne da Kocin cewa za a ba shi kudi idan ‘Yan wasan sun samu fita zuwa Turai idan Tauraruwar su ta haska.,glot500
Hausa,"Baturi degradation- wani lokacin, wasan kwaikwayon rage daraja ne kawai sabõda da cewa baturi na iPad iya ba ya raya yawan aiki cewa tana rike.",glot500
Hausa,Shugaba Obama na Amurka ya kaddamar da yakin neman sake zabensa a watan Nuwamba da gagarumin gangami a jihohin Ohio da Virginia.,glot500
