language,text,source
Oromo,Namoonni yeroo baay’ee yommuu fedhii ofii hordofan miidhaa badii hojjatan san irraa dhalatu irraa jaamaa ta’u.,glot500
Oromo,Mallasaa fi Tashoomaa gidduutti rakkoon kun kan dhalate wayta Tashoomaan hojiif ala dhaqee turetti Mallasaan maallaqa guddaa qisaaste jedhee waan itti dheekkameef jedhameera.,glot500
Oromo,Hogganaan Waajjira Bulchiinsaafi Nageenya Bulchiinsa Magaalaa Buraayyuu Komishinar Salamoon Taaddasaa guyyaa har'aa magaalaa Buraayyuu keessatti ajjeefaman.,glot500
Oromo,"Deeggarsa maallaqaa birrii 100,000 fi Dinnichaa Makiinaa 3 ummata buqqa’eef kan geesse tahuu odeeyfannoon argame ni ibsa.",glot500
Oromo,Qajeelfamni kun “Qajeelfama Kenniinsa Tajaajila Mana Kitaabaa fi Dookimenteeshinii Caffee Mootummaa Naannoo Oromiyaa Murteessuuf Bahe,glot500
Oromo,"Akkasumas Naa'ol Daani'el, hundeessaa Afirikaatti 'Teek Nekist', jijjiramaa dijitaalaa itti fufaa Afiriikaa keessatti sagantaa walitti fufaa qophii panaalii hojii-uumuu gama tekinooloojii Afiriikaa fi caarraa gaabaa waliin ni mari'ata jedhamee eegama.",glot500
Oromo,"Maayyii irratti, Itoophiyaa keessatti Qabsoon Hidhannoo akka filmaataatti akka hin fudhatamne taasisuu kan danda’u Impaayerattiin kan hanga har’aatti ittiin beekamtu sirni bulchiinsa Abbaa-Irrummaa kan Afaan qawwee qofatti amanuu fi abdatu hundee irraa gaafa jijjiirame qofa. Jijjiirama bu’uuraa kan Sirna dimokiraasii haqaa ol’aantummaa fi Walabummaan Ummataa fi Seeraa keessatti kabajamu argamsiisuu qofatu Qabsoo Hidhannoo akka tarsiimoo qabsootti filachuu yaada duubatti hafaa taasisa. Jijjiiramni bu’uuraa akkasii sun argamnaan Paartiilee fi qaamotni ilaalcha siyaasaa adda addaa qaban hundi sababaa ilaalcha siyaasaa hordofaniitiif jecha arihatamuun, doorsifamuun, hidhamuu fi ajjeefamuun hin jiraatu. Waan taheefis namuu mirga isaa seeraan falmachuu malee sababaan Qabsoo Hidhannootti nama dirqu hin jiraatu jechuu dha.",glot500
Oromo,"Fakkeenyaf, sigaaraa xuuxu, caati qama’uu, alkooli dhuguu fi kkf irraa lubbuu ofii fageessu qaba. Ammalle wanta hojjachuu hin dandeenye ofirratti fe’u hin qabu.",glot500
Oromo,"Abiy Ahmad mootummaan ammaan booda amantaa keessa harka hin galchuu, kaleessas gochi mootummaan warra majilisaa deggeree warra kaan qoollifatee garaagarummaan uumamuuf yaalamaa ture sirrii akka hin taane dubbachuusaanii ibsaniiru Uztaaz Ahmaddiin.",glot500
Oromo,Minsieteri ittisa waraanaa amma filamuu dandahaa jedhan kun ammoo jireenna biyya sunii wayyeessuuf waadaa gale.,glot500
Oromo,"Waggaa haaraa kana keessa karoora diinaa hunda burkuteessuu irratti ciminaan hojjatuun kan nu irraa eegamu dirqama lammummaa tahuu ABOn hiree kanaan yaadachiisa. Miseensotni dhaabaa fi WBOn karaa hundaan of jabeessuun, sochii qabsoo babal’isuu fi karoora dhaabaa hojii irra oolchuun dirqama qabsoo irra jiru tahuu beekuun bal’inaan irratti hojjatuun gaaffiin ummata keenyaa deebii akka argatu gochuu irratti akka bobba’an ABOn dhaamsa isaa dabarsaaf. Kana waliin QBOf fira horuu irratti akka bal’inaan bobba’amu ABOn dhaama.",glot500
Oromo,Sukaaraa fi qabeenya TPLF hataa jirtu harka qulaa qabnee seera itti dhiyeessinu hin jiru. Yoo dandeenye saamuu ykn gubanii biraa fagachuun aarsaa hin barbaachifne irraa nu olcha. Maqaa sukaaraan ijoollee keenya Amboo irratti dhumanii fi waan jiduu kana immoo Shambuu itti tahaa jiru fakkeenya nuuf taha.,glot500
Oromo,Ogeessi nama kamiiyyuu loogii tokko malee walqixa kan yaalaa kennu akka kanatti kan yeroo baay’ee waldhabdeen uumamu.,glot500
Oromo,com seenuudhaan viidiyoo sobaa ta'a jedhamee kan shakkame sana ykn teessoo interneetii inni itti argamu galchuudhaan gadi fageenyaan kan sobaa ta'uu isaa argachuu ni dandeenya.,glot500
Oromo,Odeessa kana irratti dabalata Maatiin lammiilee Keeniyaa Boeing fi Daandii Xiyyaara Itoophiyaa himachuufi4 Ebla 2019 Balaa Xayyaaraa ET302: Boeing xiyyaara 737 Max hunda hojii dhaabsise14 Bitooteessa 2019 Boeing: Awurooppaa fi Indiyaanis biyyoota xiyyaara Boeing 737 Max balaliisuu dhaabanitti dabalaman13 Bitooteessa 2019 Balaa Xiyyaara ET302: Dhuguma leenjiin paayilatootaa balaa sana waliin walqabataa?,glot500
Oromo,"Half-hour broadcasts in Afaan Oromoo of news, interviews with newsmakers, features about culture, health, youth, politics, agriculture, development and sports on Monday through Friday evenings at 8:30 in Ethiopia and Eritrea.",glot500
Oromo,"Barattootni Oromoo,Dargaggootni Oromoo guutummaa guutuun ilmaan oromoo bara baraan maaliif mana hidhaatti guuramu?",glot500
Oromo,Dhorkaawwan Abbaan Alangaa Waliigalaa Federaalaa ifa godhe kunneen ji'oota shan labsiin yeroo muddamaa labsame hojiirra oolu keessattidha.,glot500
Oromo,Namoonni siyaasaa akka jedhanitti Doonaald Tiraamp namoonni sagaleesaanii gama poostaatiin akka hin kennine kan barbaadaniif deeggartoonni isaaniiyyuu koronaavaayirasiirratti yaaddoo waan hin qabneef buufata filannoo dhaqanii sagaleesaanii kennuufillee sodaa hin qaban jedhu.,glot500
Oromo,Veentileeteroonni humna qilleensaa to’achuu danda’aniifi ‘PEEP’ guddaa qaban dhiyeessii ooksijiinii guddisuufi miidhaafi walitti galuu sombaa balaa veentileeterii waliin walqabate xiqqeessuuf barbaachisoodha.,glot500
Oromo,"Ijoollee waliin turre keessa tokko achitti awwaalle, lama magaalaa Sabaatti gargar baane lubbuun jiraachuu isaanii hin beeku.",glot500
Oromo,"Roomaa 12:2 akkas jechuun nuutti dubbata, “Fakkeenya jireenya bara isa darbu kana duukaa hin bu’inaa jaalalli Waaqayyo isa kam akka ta’e gargar baasuudhaaf yaada garaa keessanii hareffachuudhaan of diddiira. Jaalalli Waaqayyoo immoo waan gaarii ta’e, waan isa duratti fudhatamaa ta’e, waan akeeka isaa fiixaan baasu hubachuudha.”. Waaqayyo kan nuu hin hayyamne inni tokkichi akka cubbuu hin hojjennee fi fedhii isaa akka hin mormineedha. Waaqayyo fedhii isaa wajjin kan walii galu filannoowwan akka taasifnu barbaada. Kanaaf, jaalalli Waaqayyoo siif maal akka ta’e akkamiin beektaa? Yoo ati Gooftaa wajjin walitti dhiyeenyaan deddeebite jirreenya keetiif dhugaatti jaalala isaa yoo barbaadde, Waaqayyo fedhii isaa garaa kee keessa kaa’a. Furtuun isaa jaalala Waaqayyo barbaaduudha, kan kee miti. “Waaqayyotti gammachuu qabaadhu, inni immoo kadhata garaa kee siif ni kenna”(Psalm 37:4). Yoo Macaafni Qulqulluun isa mormuudhaaf hin dubbanne ta’e inni hafuuratti siif kan bu’aa qabuudha, egaa Macaafni Qulqulluun akka murteessituu fi akka garaa kee akka hordoftu “hayyama” siif kenna. Yoo ati dhugumaan jaalala Waaqayyoo hafuura cabaadhaa fi gad of deebiseen akkasuma sammuu banamaadhaan barbaadde, innni jaalala isaa siif ni ibsa.",glot500
Oromo,"Kanaafu of dinqisifannaan, boonu fi namoota tuffachuun yoo sitti dhagahame fedhii lubbuu hordofaa akka jirtu beeki.",glot500
Oromo,"Haala muraa keessatti ammoo, yoo isini kan dhorkitan ta'e malee gaaffiiwwan keessan maqaa, umuriifi bakka jireenyaa haaluma isin galchitan waliin mullachuu danda'a.",glot500
Oromo,"Haa tau malee, jechi ‘biyyin’ (decision) jedhu maal akka taee fi murtiidhaan ykn decree dhaan maaltu akka adda taasisu, akkasumas, jechi abbaa seerummaa yoom jecha ‘biyyin’ jedhuun baasii taasifamuu akka qabu seerichi wanta ibsu hin qabu.",glot500
Oromo,Afaan Oromoo afaan hojii mootummaa federaalaa taanaan waanti daa’imman Oromoo Afaan Amaaraa akka barataniif dhiphifaman hin jiru.,glot500
Oromo,Yoo akka qaama beekamtii qabu tokkootti nu ilaalu tahe qaama itoophiyaa humna qabu tokko jedhanii keessummeessuf banaa of gochuun gaariidha'' jedhan.,glot500
Oromo,Kaan immoo afaan yaa’ii mana maree bakka bu’oota uummataa Naansii Peloosii barbaadaa turuu isaanii mul’isa viidiyooon sun. abbootiin alangaa akka jedhanitti ennaa sanatti bakka amansiisaatti geessamuu isaanii fi waahiloonni isaanii kaan immoo balbala cufamaa ka biroo keessa turan.,glot500
Oromo,Eennummaa fi amaloota mataa fi hujiif ka jaalli kun addatti qabu keessaa haga tokkollee tayu akka itti aanu kanatti ragumaaf dhiheessina.,glot500
Oromo,"Namoonni dhiiga Oromoo taatanii lammii keessan ajjeestanii fi ajjeesaa turtan, waan hamaaf dabarsitanii kennitan sobaaf raga baatan, guyyaa har’aatii kaasee yaa’ii tokkummaa abbootii gadaa oromoo kun maqaa uummata oromoo kabajamaa fi guddaatiin badii darbeef dhiifama gaafattanii,dhugaa lammii keessaniitiif akka dhaabbatan isinii dhaamaa, kanarra kan darbe kana booda gocha kana irra deebitanii yoo raawwattan lafee fi dhiigni ilmaan oromoo, akka safuu fi safeeffannaa Sirna Gadaatiin kan isin gaafatu taha.",glot500
Oromo,"1 Odaan mallattoo Oromummaa, hawwii Dagaaina biyyaa, fi fedhii Ummata Nageenyaaf dhaabbate bakka bu’a.",glot500
Oromo,"Hedduun akka Sidaamaa, Tsamaay, Shekechoo, sabaawota Gambeela, kkf. kanaan dura roorroo fi bulcha garaa jabina TPLFiin mormanii hiriira bahanii turan; garuu ajjeechaa, hidhaa, biitteen dhibamuu fi biyyaa dheessuu sadarkaa fixaqacceetiin simataman. Sun qabsoo bilisummaa hin dhaabne garuu finnaa empayeraa TPLF jalaatt butuchuu itt fufama jira. Empayericha irraa bu’aa kan argatan, keessaayyuu korporeshinooti saba qari’oon, addoti fedha ummata ofiif waan dhaabbataniif argaa saanii hin fedhani. Hariiroon diinagdee haa tahu malbulchaa iddoosota ummatootaa malee abbaa hirrootaa yk koloneeffatoo waliin tahuu hin qabu. Sun akka yeroo keettolii fi koloneeffatoo isaan waliin akeeka wal fakkaataa qaban wojjin dhoofsisanii gaddhiisaa hin tahu. Haa tahu malee addoti bilisummaa isaan balleessine jedhan ummata saaniitt makaman malee eessayyuu hin dhaqnee. Isaan ummataa. for establishing independent democratic republic Oromiyaa become realized. That is the ireversable goal of Oromo liberation movement.",glot500
Oromo,Suurawwan filatamoo torbee kanaa kan guutuu Afriikaa fi Afriikanoota ardiilee biroo keessa jiraatanii.,glot500
Oromo,"Dhaabbilee siyaasaa Oromoo Biyya keessaa haqaan falmaa gaggeessaa jiran keessaa , Dhaaba Obbo Baqqalaa Garbaa fi Obbo Mararaan gaggeeffamaniidha.",glot500
Oromo,"Seenaa saanii dheeraa keessati miseensoti dhaabota Oromoo akka kanneen lola jaallatanii fi nagaa jaallataniti qubaa walitt qabanii hin beekan turani. Bakka lamatt baqassuun akkasii madda halagaa akka sanatt isaan arguu fedhan irraa dhagahame. Sun bakka laafaa eegaloota jalbiyyaa hin taanee tuquu hin oolee. Jarri akkasii maaliifuu, eenyuufuu dhimma hin baafnee, haran kosii gatan dhoqqeedha. Oromoon mirga saanii fi biyya saanii kan sarbe ofirraa faccisuuf ijaaraman malee lola jaallatanif miti. Karaan nagaa xaxaa itt taanaan sibila kaasani. Nagaa fi araaraa kan Oromoo caalaa faarsu hin jiru. Garuu yeroo du’ii fi jireenyi wal hin calle lachanu furaa hin qabani. Eenyuu jeeqa, jeeqan deebisuu akka dandahu garuu kan nagaa gachisiisu akka hin jirre diina barsiisuuf. Dandeettii saanii ijaaruun diina didhanii diriira nagaatt akka dhufu giddisiisuuf sana murteeffatan. Akkasitt kan isaan sibila kaasuu malbeekiin walcinaa oofuu kan murteeffatan. Hammam gadoodaa yoo oole dadhabaa kan dhaggeeffatu hin jiru. Kan biyya namaa qabatanii qabeenya saatiin jiratan dirqiin malee fedhan diriiraa dhoofsisaatt hin dhufani; aangoo irraa buunaan qananii bacarraqaa dhabanii fi yakka itt gaafatamuu dandahan heduu. Anga’oon addunyaa sinsinaawoo dha, yoo Oromoon michuu hundee hin qabne sobaa tahuu empayerichaa agarsiisuu dandahe qofa wan jedhaniif isaan fudhata. Yeroo hundi waliin yaaduutt kahu fagoo mitii; yeros ofirroo dirqiin diriiraa nagaatt fiduun Oromoof rakkisaa hin ta’uu.",glot500
Oromo,Qophiifi akkaataa taphni Qillee ittiin taphatamu Ayyaanni Qillee gahuudhaaf torban lama osoo hafuu jalqabama jedha.,glot500
Oromo,Hiriirrii kun dhiiga ilmaan Oromoo utuu wal irraa hin citiin dhangalaa’ee isa mootummaa EPRDF jilbeefachiisaa jiru bishaan godhee namni miseensa EPRDF tahe dhiiga uummataa wajjin dhangalaasaa ture tokko waan jijjirama kana fidaa jiru fakkeessuuf.,glot500
Oromo,Geggeesitootni Mormoon foon Yesus Kristoos uffachuun bu’aa wal qunamtii qaamaa Waaqayyoo fi Maariyaam jedhanii barsiisu.,glot500
Oromo,Namootii qulqulloomina garaan ka’anii ala kanatt “Walgahi Sabaa” tokko waamuun furmaata taha jedhan jiru.,glot500
Oromo,"Kanaaf, Dubbi himaan bulchiinsa deetaa biyya Aayerlandi jimaata darbe ibsa baaseen ‘Ibsi dhaabbanni Feesbuukii baase baay’ee guddaafi Deetaan Maamiltoota miliyoonotaan lakkaawamu hannaaf saaxilamuu ibseera.",glot500
Oromo,"Amaaran kan argamuu jidduugaleessa lafa olka'insa plate'au Itoophiya fi kan hundefamitte uummata ijoo bulichinsa anaa Gondar,Gojjam,nannole muta'ee showa fi wollo kan ta'an nannolee bulchinsa Amaraa jedhama. Oromonis nannolee gudda kan qabiduu biyyadha.Isaanis horsistoota fi uummata qonan bultoota kan qabidduu fi bayyinan jiddugaleessa fi kiba-lixa Itoophiyatidha. Namooni nannolee Nilo-saharan jiratan gosa nannole lixa biyya ka'ee hanga dangaa Eritira kasee hanga garba Turkana. Essattuu nannoo biyya lakkofisan xiqoo kan ta'e hawaasoota kan adaawwan ,luugaawwan fi dhaloota darbanirra kan dhufee barsifata walkan qabatuu qunamittii gara gara irra Itoophiyan seena dheera fi bekama kan qabidduu fi,akka namoota hunduumattuu kan biyyaa,akka amanita isannittii kan akka amanita Orthodox ,amantta Muslimoota,protestanitti …kan kana fakkatuu amanta gara gara warrii qaban kan irra jiratanidha.",glot500
Oromo,Buuhoodlen Itiyoophiyaa waliin akka wal daangeessitu kan ibsan Nur sochii uummanni daangaa ce’uun gaggeessuun dhukkubii kun dhufe jedhan.,glot500
Oromo,"Hundee fi madda wal dhabbii sababoota ta’an keessa kan akka sirna gita bittaa fi bitamaa gidduu , addaa addummaa kaayyoo , aangoo fi bu’aa, ilaalchaa xalilawaa fi itti gala akeekaa sirritti walhubachuu dhabuu irraa shakkii keessa galuun sababoota…",glot500
Oromo,(8 Mudde 2016) Fedhii aangoof jecha shirri qabsoo bilisummaa Oromoo irratti hojjatamu kamuu kan hin milkoofne ta’uu ABOn hubachiise.,glot500
Oromo,Oromiyaan galaana atileetotaa taatee akka ittifuftu gochuuf rakkoowwan sochii atileetiksii sadarkaa hundatti xaxanii qaban hiikuun dirqama. Sababiinsaa kufaatiin atileetiksiirraatti dhufu kufaatii eenyummaa keenyarratti dhufu waan ta'uuf.,glot500
Oromo,Yaadannoo hamaa kaleessa dabarsiterraa deebiyanii ar'a yeroo yaaddus wanti gaariidha jettu hin jiru; lapheen ishee baayyee gaddaan caba.,glot500
Oromo,"Dhugaadha yaadni jijjirama tirannaa koo yoo ta’ee qabatamaa ta’uudhaa fi qoratamuu hin dand’u, haa ta’uu malee yaadni jijjirama tirannaa kun yaada jijjirama tirannaa kan adeemsiisaniif dhimma isaanii natty hin fakkaatu.",glot500
Oromo,Jara kana kaan ‘hiriira guddicha baatanii’ jedhanii hidhan malee wannii seeraan himataniin hin jirtuu jedhan.,glot500
Oromo,Ministeerri Fayyaa Itoophiyaa weerarri koronaa ''haala sodaachisaa ta'een'' dabalaa jiraachuu fi uummanni of eeggannoo gochuu dhiisuu isaaf akeekkachiise.,glot500
Oromo,"Waa’ee filatamuu Dr. Abiyyii fi tarkaanfiilee hooggana isaanii haaraa irraa eegan irratti, dura-taa’aa Adda Bilisummaa Oromoo, Obbo Daawud Ibsaa fi dubbi-himaa Adda Dimookiraatawa Oromoo, Dr. Bayaan Asoobaa haasofsiisnee jirra. Guutummaa gaaffii fi deebii kanaa dhaggeeffadhaa.",glot500
Oromo,n) Konkolaata bal’inni isaa waliigalaa meetiraan mallaatticha irratti ibsameen ol ta’eef darbuun dhorkaa dha.,glot500
Oromo,Hidhamtoonni siyaasa biyyoota gara gara keessatti hidhamanii jiran akka gadi dhiifamniif dhaabbata Mootummoota Gamtoomaniitti Ambasaddar Amerikaa duulaa jalqabuun isaanii ni yaadatama.,glot500
Oromo,"Jijjiirama fiduuf tokkoomanii ciminaan hojjechuu dha malee, taa'anii jijjiirama eeguun homaa hin fidu",glot500
Oromo,"Qabiyyeetti darbi Kutaawwan Oduu Itoophiyaa Viidiyoo Jajjaboo Oduu Itoophiyaa Viidiyoo Jajjaboo Gaazexessaa Yaayyasaw Shimallis wabiin akka gadhiifamu 'murtaa'e' 15 Ebla 2020 Madda suuraa, Addis Standard Ibsa waa'ee suuraa, Gaazexessaa Yaayyasaw Shimallis Tv Tigraay irratti sagantaa dhiheessuun beekama Gaazexeessaa Yaayyashaw Shimallis kan miidiyaa hawaasummaa gubbaa ‘oduu sobaa olola oofuun’ himatame wabiin gaadhiifamun himame.",glot500
Oromo,"Qorannoowwan gaggeeffamaniin misooma qonnaa, fayyaa, qabeenya uumamaafi dameewwan biroo 8 irratti hojjechaa jiraachuusaanii ibsaniiru.",glot500
Oromo,Poolisiin Naayijeeriyaa dubartii magaalaa jiddugala daldalaa kan taate Leegositti mucaa saroota waliin godoo keessatti itti cufuun vidiiyoo waraabaa itti qoosaa turte to'annaa jala oolche.,glot500
Oromo,Dhiitoofi itiituu dhiigaa Wayita namni tokko koronaavaayirasiin qabamuutti ujummoon dhiigaa ni dhiita'u.,glot500
Oromo,"Kan biraa obbo jamal Oromoon diina baqatee biyyoota alagaa kana keessa oromoota jiran, akka waan Oromummaa Passportii fi koluu galtummaa gaafachuuf dhimmi itti bahan malee Oromummaa hin guunne dubbate. Kuniis, seenaa gochaa diinaa fi kanneen biyyaa baqatani bahan rorroo diinni irratti gaggeesse irraan akka tahe wallaaluu irraa akka tahe beekkamaa dha. Waan taheefiis, hawaasa Oromoo keessaa qooda fudhadhuuti rakkoo Oromoo biyyaa baafte qoradhu – akkanumatti dubbachuun waan sirraa eeggamu hin turre. Tarii ofirraa kaatee yoo jachoota akkasii kan darbatu tahe hedduun siif gadda.",glot500
Oromo,"2) Yoo kanatti amananii fi asirratti walii galan, bilisummaa fi abbaabiyyummaa dhaban sana akkamitti argachuu dandeenya jedhanii of gaafatuu?",glot500
Oromo,Hoggantoonni Abbaa Taayita Biroodkaatiingii Itoophiyaa guutuman gutuutti miseensoota Adda Bilisa Baasaa ummata Tigraay akka ta’aan beekameera,glot500
Oromo,"Qabiyyeetti darbi Kutaawwan Oduu Itoophiyaa Viidiyoo Jajjaboo Oduu Itoophiyaa Viidiyoo Jajjaboo Afrikaa Kibbaa: Paartiin ANC Appaartaayidiin waggoota 25 booda morkii cimaan mudate 8 Caamsaa 2019 Madda suuraa, Reuters Ibsa waa'ee suuraa, Bulchiinsa warra adiin booda kun filannoo marsaa 6ffaati Dheekkamsa uummatni malaammaltummaa irratti qabu, kufaatiin dinagdee fi haaromsi qabiyyee lafaa dubbiiwwan ijoo lammiileen Afrikaa Kibbaa filannoo marsaa 6ffaa kanaan sagalee isaanii irratti kennan taha.",glot500
Oromo,"Dandeettii ijoollee kana guddisuun, mirga isaaniif akka dhaabbatan gochuun kaayyoshee isa hangafa ture.",glot500
Oromo,"Biyya tamitti moo'ee mootummaan galata?Soddomii lamatti addunyaa walti duulee 2tti shaampiyoonaaf walti hafe; Kirooshiyaa fi Faransaay.Biyyiti tun lachuu km 7,685 wal irraa fagaatti.",glot500
Oromo,"Namoonni paartichatti dhiheenya qaban akka dubbatanittis, barruu 'falaasama ADWUI' ittiin ibsamu kan taatee 'Addis Raayii' irrattis Obbo Mallasiitti aansee namoota maqaa peennaa isaanitiin barreessan keessaa Obbo Barakat haala yeroo fi siyaasa biyyattii irratti kanneen areeffamoota dhiyyeessan keessaa tokko ta'uu himu.",glot500
Oromo,TPLF ammoo mallaaqa basuuf qoophidha mallaaqi wagga 25 gutuu samama ture Nuclear TPLF angoo irra tursuu ijaruuf waan qusatan hin qaban.,glot500
Oromo,"Haala kanaan Falmataa fii qabsaawonni amantiin Islaamaa, dhaadannoo, “Oromoon amantiin adda hin baatu!",glot500
Oromo,Sammuu haamtuu loote galtuu isaanitt duuddeef osoo hin taanee kan osoo gala saanii hin gahin isaan dhaabu hin turre.,glot500
Oromo,11ffaa) Warreen ala jirtaniis tahee kan biyya keessaa haala danda’ee fi isiniif mijjaa’een warren daangaa irratti dhumaa jiruuf rasaasaaf qawwee gumaachaaf.,glot500
Oromo,6) Dubbiin garagaltoo taanaan tajaajilaa hawaasaa (civil-servant) biyya kana keessa jiru keessaa barsiisaan isa akka malee tuffatamaa ta’aa dhufeera.,glot500
Oromo,"Maqaan isaa sirrin Roobert Kiyaagulaanii yoo ta'u, filannoo pireezidantummaa bara 2021 biyyattiin gaggeessiturratti maanguddoo ganna 75 kan ta'an Musevenii nan morkadhas jedha.",glot500
Oromo,"""Imala koo hangan daangaa Itoophiyaa gadhiisutti dhoksaadhaan ture kanan raawachaa ture. Gadi siqees balaliisisaan ture, raadaarii jalaa dhokachuuf jecha.""",glot500
Oromo,"Uummanni Oromoo bilisummaa uumaan qabu kanaaf karaa maraan sochowuutu isa baasa. Tokkummaan Oromoo akka kana irra cimuuf, Oromummaan akka kana irra itituuf jabaannee irratti hojjachuu qabna! Dureewwan amantii fi manneen amantii marti: kan Waaqeffataa, kan Islaamaa fi kan Kiristaanaa iyya harmee Oromiyaa dhaggeeffachuun Waaqa kadhachuufii qabu! Ammaan booda laftii fi namni, gaarranii fi laggeen Oromiyaa marti diina qawween nu irra taa’ee dhiiga ijoollee teenyaa dhangalaasu kanatti ni ka’u. Laggeen Oromiyaa diinni waraabbatee irraa dhugu dhiiga itti-tahu. Margii fi furri inni irra deemu qoree laaftoo itti-tahuun isa waraanu. Biyyee fi cirrachi inni irra ijjatu barbadaa tahuun isa waxalu. Qilleensi Oromiyaa inni fuunfatu summii isatti taha! Nama Oromoo dhiisitii horii fi bineeyyiin Oromiyaatuu tokko tahuun isa diru! Ammaan booda namaa fi lafa Oromiyaatu, Ayyaanaa fi Waaqa Oromootu ijoollee Oromootiif iyyee iyya dabarsa! Erga Waaqni fi Lafti nuuf iyyee iyya dabarsee, guyyaan bilisummaa fiwalabummaa keenyaa dhiyaachaa jira jechaa dha!",glot500
Oromo,"” Osoo dubbachuu baadhe maal qaba jette boodarra dubbii itti aartu dubbachuu irraa arraba kee eeguf tattaafadhu,carraaqi.",glot500
Oromo,"Mootummaan wayyaanee dhuguma ABO waliin haasawee rakkoo biyya sanaa, addatti ammoo gaaffii Oromoo hiikuu yo barbaade haasaa afaanii irra darbee gadi bu’ee lafa irratti waan qabatamaa fi gara sanatti nama geessu raawwatuu malee, harka lafa jalaan dhaabicha irratti shira geggeessuun furmaata hin fidu.",glot500
Oromo,Kunis yoo magaalaa Landan keessa deemee na qabanii dabarsanii Yunaaytid Isteetstti na kennu sodaa jedhuun ture.Kunis galmee mootummaa Amerikaa kan iccitiin qabame ifatti baasuu isaaf akka tya’e ibsee jra.,glot500
Oromo,"Kan abbaashee ajjeese, Eugene de Kock, garee poolisii namoota sirna appaartaayidiin morkan dararu keessatti komaandara ta'uun ajajaa ture.",glot500
Oromo,"Garuu yaaddoo isaa kana ifatti baasee Ajjaameetti dubbachuurra ” akka olii fi gadi hindeemne ” isheetiin jedhe. Ajjaameen ammoo akka biraatti hubatte. Waan Abbaan manaa ishee dudduubee isheetiin qabatee ishee sodaachisaa mana keessatti ishee ‘garba’ godhachuu barbaadetti hubatte. Amma Ajjaameen ulfooftee jirti. Shaambal Mulaatuun ammoo barumsaaf biyya Soviet tti ergame. Hanga kana Ajjaameen mana Obboleettii hangafaa, Muluuwarq bira jiraatti. Muluunis yaaddoo Shambal qabu hubachuu irraa kan madde akka Ajjaameen sochii irraa uf qusattu jabeessitee itti himte. Ajjaameen akka bilisummaan ishee iggitameetti waan fudhatteef Qabalee irraa mana barbaaddattee mana Muluutii baate. Kanuma keessa mucaan garaa jiru, ilmi dhalate. Mana obboleettii isheetii bahuun shambal Mulaatuu biratti mufaata uume. Hariiroon isaanii kanumaan laafaa deeme.",glot500
